long,lat,ASMT_YEAR,TAX_YEAR,PIN_DASH,neighborhood,assess_total_assyr,home_value,wths_wants,assessment_year,situs_addr_city,situs_addr_line_1,situs_addr_line_2,situs_addr_state_legdat,situs_addr_zip_legdat,situs_cmptaddr_direct_legdat,situs_cmptaddr_name_legdat,situs_cmptaddr_number_legdat,situs_cmptaddr_numsuf_legdat,situs_cmptaddr_suffix_legdat
-87.90273148,42.34028312,2020,2019,07-36-101-003,9873440,4095898,"$12,287,694.00","$14,745.23",2020,WAUKEGAN,507 S LAKEHURST RD,,IL,60085,S,LAKEHURST,507,,RD
-87.90273148,42.34028312,2020,2019,07-36-101-003,9873440,4095898,"$12,287,694.00","$14,745.23",2020,WAUKEGAN,507 S LAKEHURST RD,,IL,60085,S,LAKEHURST,507,,RD
-87.90273148,42.34028312,2020,2019,07-36-101-003,9873440,4095898,"$12,287,694.00","$14,745.23",2020,WAUKEGAN,507 S LAKEHURST RD,,IL,60085,S,LAKEHURST,507,,RD
-87.90579858,42.39962394,2020,2019,07-11-200-101,9873440,566112,"$1,698,336.00","$2,038.00",2020,WAUKEGAN,4202 HICKORY HILLS RD,,IL,60085,,HICKORY HILLS,4202,,RD
-87.90579858,42.39962394,2020,2019,07-11-200-101,9873440,566112,"$1,698,336.00","$2,038.00",2020,WAUKEGAN,4202 HICKORY HILLS RD,,IL,60085,,HICKORY HILLS,4202,,RD
-87.90579858,42.39962394,2020,2019,07-11-200-101,9873440,566112,"$1,698,336.00","$2,038.00",2020,WAUKEGAN,4202 HICKORY HILLS RD,,IL,60085,,HICKORY HILLS,4202,,RD
-87.906379,42.39965182,2020,2019,07-11-200-100,9873440,563551,"$1,690,653.00","$2,028.78",2020,WAUKEGAN,4242 HICKORY HILLS RD,,IL,60085,,HICKORY HILLS,4242,,RD
-87.906379,42.39965182,2020,2019,07-11-200-100,9873440,563551,"$1,690,653.00","$2,028.78",2020,WAUKEGAN,4242 HICKORY HILLS RD,,IL,60085,,HICKORY HILLS,4242,,RD
-87.906379,42.39965182,2020,2019,07-11-200-100,9873440,563551,"$1,690,653.00","$2,028.78",2020,WAUKEGAN,4242 HICKORY HILLS RD,,IL,60085,,HICKORY HILLS,4242,,RD
-87.90509305,42.3405188,2020,2019,07-35-200-009,9873440,43931,"$131,793.00",$158.15,2020,WAUKEGAN,PARKWAY AVE,,IL,60085,,PARKWAY,,,AVE
-87.90529998,42.34226402,2020,2019,07-26-400-018,9873440,56383,"$169,149.00",$202.98,2020,WAUKEGAN,490 LAKEHURST RD,,IL,60085,,LAKEHURST,490,,RD
-87.90549594,42.35548872,2020,2019,07-26-200-066,9873440,4805719,"$14,417,157.00","$17,300.59",2020,PARK CITY,4100 GREENLEAF CT,,IL,60085,,GREENLEAF,4100,,CT
-87.90549594,42.35548872,2020,2019,07-26-200-066,9873440,4805719,"$14,417,157.00","$17,300.59",2020,PARK CITY,4100 GREENLEAF CT,,IL,60085,,GREENLEAF,4100,,CT
-87.90549594,42.35548872,2020,2019,07-26-200-066,9873440,4805719,"$14,417,157.00","$17,300.59",2020,PARK CITY,4100 GREENLEAF CT,,IL,60085,,GREENLEAF,4100,,CT
-87.90549594,42.35548872,2020,2019,07-26-200-066,9873440,4805719,"$14,417,157.00","$17,300.59",2020,PARK CITY,4100 GREENLEAF CT,,IL,60085,,GREENLEAF,4100,,CT
-87.90549594,42.35548872,2020,2019,07-26-200-066,9873440,4805719,"$14,417,157.00","$17,300.59",2020,PARK CITY,4100 GREENLEAF CT,,IL,60085,,GREENLEAF,4100,,CT
-87.90549594,42.35548872,2020,2019,07-26-200-066,9873440,4805719,"$14,417,157.00","$17,300.59",2020,PARK CITY,4100 GREENLEAF CT,,IL,60085,,GREENLEAF,4100,,CT
-87.90549594,42.35548872,2020,2019,07-26-200-066,9873440,4805719,"$14,417,157.00","$17,300.59",2020,PARK CITY,4100 GREENLEAF CT,,IL,60085,,GREENLEAF,4100,,CT
-87.90549594,42.35548872,2020,2019,07-26-200-066,9873440,4805719,"$14,417,157.00","$17,300.59",2020,PARK CITY,4100 GREENLEAF CT,,IL,60085,,GREENLEAF,4100,,CT
-87.90549594,42.35548872,2020,2019,07-26-200-066,9873440,4805719,"$14,417,157.00","$17,300.59",2020,PARK CITY,4100 GREENLEAF CT,,IL,60085,,GREENLEAF,4100,,CT
-87.90549594,42.35548872,2020,2019,07-26-200-066,9873440,4805719,"$14,417,157.00","$17,300.59",2020,PARK CITY,4100 GREENLEAF CT,,IL,60085,,GREENLEAF,4100,,CT
-87.90549594,42.35548872,2020,2019,07-26-200-066,9873440,4805719,"$14,417,157.00","$17,300.59",2020,PARK CITY,4100 GREENLEAF CT,,IL,60085,,GREENLEAF,4100,,CT
-87.90549594,42.35548872,2020,2019,07-26-200-066,9873440,4805719,"$14,417,157.00","$17,300.59",2020,PARK CITY,4100 GREENLEAF CT,,IL,60085,,GREENLEAF,4100,,CT
-87.90549594,42.35548872,2020,2019,07-26-200-066,9873440,4805719,"$14,417,157.00","$17,300.59",2020,PARK CITY,4100 GREENLEAF CT,,IL,60085,,GREENLEAF,4100,,CT
-87.90549594,42.35548872,2020,2019,07-26-200-066,9873440,4805719,"$14,417,157.00","$17,300.59",2020,PARK CITY,4100 GREENLEAF CT,,IL,60085,,GREENLEAF,4100,,CT
-87.90549594,42.35548872,2020,2019,07-26-200-066,9873440,4805719,"$14,417,157.00","$17,300.59",2020,PARK CITY,4100 GREENLEAF CT,,IL,60085,,GREENLEAF,4100,,CT
-87.90549594,42.35548872,2020,2019,07-26-200-066,9873440,4805719,"$14,417,157.00","$17,300.59",2020,PARK CITY,4100 GREENLEAF CT,,IL,60085,,GREENLEAF,4100,,CT
-87.90549594,42.35548872,2020,2019,07-26-200-066,9873440,4805719,"$14,417,157.00","$17,300.59",2020,PARK CITY,4100 GREENLEAF CT,,IL,60085,,GREENLEAF,4100,,CT
-87.90549594,42.35548872,2020,2019,07-26-200-066,9873440,4805719,"$14,417,157.00","$17,300.59",2020,PARK CITY,4100 GREENLEAF CT,,IL,60085,,GREENLEAF,4100,,CT
-87.90549594,42.35548872,2020,2019,07-26-200-066,9873440,4805719,"$14,417,157.00","$17,300.59",2020,PARK CITY,4100 GREENLEAF CT,,IL,60085,,GREENLEAF,4100,,CT
-87.90549594,42.35548872,2020,2019,07-26-200-066,9873440,4805719,"$14,417,157.00","$17,300.59",2020,PARK CITY,4100 GREENLEAF CT,,IL,60085,,GREENLEAF,4100,,CT
-87.90549594,42.35548872,2020,2019,07-26-200-066,9873440,4805719,"$14,417,157.00","$17,300.59",2020,PARK CITY,4100 GREENLEAF CT,,IL,60085,,GREENLEAF,4100,,CT
-87.90549594,42.35548872,2020,2019,07-26-200-066,9873440,4805719,"$14,417,157.00","$17,300.59",2020,PARK CITY,4100 GREENLEAF CT,,IL,60085,,GREENLEAF,4100,,CT
-87.90549594,42.35548872,2020,2019,07-26-200-066,9873440,4805719,"$14,417,157.00","$17,300.59",2020,PARK CITY,4100 GREENLEAF CT,,IL,60085,,GREENLEAF,4100,,CT
-87.90549594,42.35548872,2020,2019,07-26-200-066,9873440,4805719,"$14,417,157.00","$17,300.59",2020,PARK CITY,4100 GREENLEAF CT,,IL,60085,,GREENLEAF,4100,,CT
-87.90549594,42.35548872,2020,2019,07-26-200-066,9873440,4805719,"$14,417,157.00","$17,300.59",2020,PARK CITY,4100 GREENLEAF CT,,IL,60085,,GREENLEAF,4100,,CT
-87.90549594,42.35548872,2020,2019,07-26-200-066,9873440,4805719,"$14,417,157.00","$17,300.59",2020,PARK CITY,4100 GREENLEAF CT,,IL,60085,,GREENLEAF,4100,,CT
-87.90554247,42.3442764,2020,2019,07-26-400-021,9873420,250653,"$751,959.00",$902.35,2020,WAUKEGAN,350 LAKEHURST RD,,IL,60085,,LAKEHURST,350,,RD
-87.90554247,42.3442764,2020,2019,07-26-400-021,9873420,250653,"$751,959.00",$902.35,2020,WAUKEGAN,350 LAKEHURST RD,,IL,60085,,LAKEHURST,350,,RD
-87.90554247,42.3442764,2020,2019,07-26-400-021,9873420,250653,"$751,959.00",$902.35,2020,WAUKEGAN,350 LAKEHURST RD,,IL,60085,,LAKEHURST,350,,RD
-87.90554247,42.3442764,2020,2019,07-26-400-021,9873420,250653,"$751,959.00",$902.35,2020,WAUKEGAN,350 LAKEHURST RD,,IL,60085,,LAKEHURST,350,,RD
-87.89381066,42.35533503,2020,2019,07-25-200-039,9873420,309499,"$928,497.00","$1,114.20",2020,PARK CITY,300 OLD SKOKIE HWY,,IL,60085,,OLD SKOKIE,300,,HWY
-87.89381066,42.35533503,2020,2019,07-25-200-039,9873420,309499,"$928,497.00","$1,114.20",2020,PARK CITY,300 OLD SKOKIE HWY,,IL,60085,,OLD SKOKIE,300,,HWY
-87.89381066,42.35533503,2020,2019,07-25-200-039,9873420,309499,"$928,497.00","$1,114.20",2020,PARK CITY,300 OLD SKOKIE HWY,,IL,60085,,OLD SKOKIE,300,,HWY
-87.89381066,42.35533503,2020,2019,07-25-200-039,9873420,309499,"$928,497.00","$1,114.20",2020,PARK CITY,300 OLD SKOKIE HWY,,IL,60085,,OLD SKOKIE,300,,HWY
-87.89381066,42.35533503,2020,2019,07-25-200-039,9873420,309499,"$928,497.00","$1,114.20",2020,PARK CITY,300 OLD SKOKIE HWY,,IL,60085,,OLD SKOKIE,300,,HWY
-87.89381066,42.35533503,2020,2019,07-25-200-039,9873420,309499,"$928,497.00","$1,114.20",2020,PARK CITY,300 OLD SKOKIE HWY,,IL,60085,,OLD SKOKIE,300,,HWY
-87.89621124,42.34615057,2020,2019,07-25-309-013,9873400,2265915,"$6,797,745.00","$8,157.29",2020,WAUKEGAN,3800 S NORTH POINT BLVD,,IL,60085,S,NORTH POINT,3800,,BLVD
-87.89412501,42.33878867,2020,2019,07-36-202-017,9873400,1296633,"$3,889,899.00","$4,667.88",2020,WAUKEGAN,3730 CASIMER PULASKI DR,,IL,60085,,CASIMER PULASKI,3730,,DR
-87.89412501,42.33878867,2020,2019,07-36-202-017,9873400,1296633,"$3,889,899.00","$4,667.88",2020,WAUKEGAN,3730 CASIMER PULASKI DR,,IL,60085,,CASIMER PULASKI,3730,,DR
-87.89412501,42.33878867,2020,2019,07-36-202-017,9873400,1296633,"$3,889,899.00","$4,667.88",2020,WAUKEGAN,3730 CASIMER PULASKI DR,,IL,60085,,CASIMER PULASKI,3730,,DR
-87.89822369,42.33939718,2020,2019,07-36-103-004,9872400,326496,"$979,488.00","$1,175.39",2020,WAUKEGAN,631 LAKEHURST RD,,IL,60085,,LAKEHURST,631,,RD
-87.89937144,42.33883668,2020,2019,07-36-103-006,9872400,597030,"$1,791,090.00","$2,149.31",2020,WAUKEGAN,651 LAKEHURST RD,,IL,60085,,LAKEHURST,651,,RD
-87.89937144,42.33883668,2020,2019,07-36-103-006,9872400,597030,"$1,791,090.00","$2,149.31",2020,WAUKEGAN,651 LAKEHURST RD,,IL,60085,,LAKEHURST,651,,RD
-87.90537512,42.34289523,2020,2019,07-26-400-022,9872400,18723,"$56,169.00",$67.40,2020,WAUKEGAN,480 LAKEHURST RD,,IL,60085,,LAKEHURST,480,,RD
-87.90018073,42.34608582,2020,2019,07-25-309-011,9872380,143876,"$431,628.00",$517.95,2020,WAUKEGAN,4030 S NORTH POINT BLVD,,IL,60085,S,NORTH POINT,4030,,BLVD
-87.90028082,42.34643571,2020,2019,07-25-300-013,9872380,31290,"$93,870.00",$112.64,2020,WAUKEGAN,4030 S NORTH POINT BLVD,,IL,60085,S,NORTH POINT,4030,,BLVD
-87.89016277,42.34937123,2020,2019,07-25-200-011,9872380,179786,"$539,358.00",$647.23,2020,PARK CITY,580 OLD SKOKIE HWY,,IL,60085,,OLD SKOKIE,580,,HWY
-87.89016277,42.34937123,2020,2019,07-25-200-011,9872380,179786,"$539,358.00",$647.23,2020,PARK CITY,580 OLD SKOKIE HWY,,IL,60085,,OLD SKOKIE,580,,HWY
-87.89016277,42.34937123,2020,2019,07-25-200-011,9872380,179786,"$539,358.00",$647.23,2020,PARK CITY,580 OLD SKOKIE HWY,,IL,60085,,OLD SKOKIE,580,,HWY
-87.89016277,42.34937123,2020,2019,07-25-200-011,9872380,179786,"$539,358.00",$647.23,2020,PARK CITY,580 OLD SKOKIE HWY,,IL,60085,,OLD SKOKIE,580,,HWY
-87.88549139,42.37152026,2020,2019,07-13-400-031,9872360,1085215,"$3,255,645.00","$3,906.77",2020,WAUKEGAN,3420 GRAND AVE,,IL,60085,,GRAND,3420,,AVE
-87.88549139,42.37152026,2020,2019,07-13-400-031,9872360,1085215,"$3,255,645.00","$3,906.77",2020,WAUKEGAN,3420 GRAND AVE,,IL,60085,,GRAND,3420,,AVE
-87.88549139,42.37152026,2020,2019,07-13-400-031,9872360,1085215,"$3,255,645.00","$3,906.77",2020,WAUKEGAN,3420 GRAND AVE,,IL,60085,,GRAND,3420,,AVE
-87.88549139,42.37152026,2020,2019,07-13-400-031,9872360,1085215,"$3,255,645.00","$3,906.77",2020,WAUKEGAN,3420 GRAND AVE,,IL,60085,,GRAND,3420,,AVE
-87.90103476,42.34601001,2020,2019,07-25-309-012,9872360,472017,"$1,416,051.00","$1,699.26",2020,WAUKEGAN,4050 NORTHPOINT BLVD,,IL,60085,,NORTHPOINT,4050,,BLVD
-87.90103476,42.34601001,2020,2019,07-25-309-012,9872360,472017,"$1,416,051.00","$1,699.26",2020,WAUKEGAN,4050 NORTHPOINT BLVD,,IL,60085,,NORTHPOINT,4050,,BLVD
-87.90083126,42.34637922,2020,2019,07-25-300-012,9872360,38274,"$114,822.00",$137.79,2020,WAUKEGAN,4068 NORTHPOINT BLVD,,IL,60085,,NORTHPOINT,4068,,BLVD
-87.89169974,42.35175092,2020,2019,07-25-200-007,9872360,91322,"$273,966.00",$328.76,2020,PARK CITY,SKOKIE HWY,,IL,60085,,SKOKIE,,,HWY
-87.89076907,42.35139589,2020,2019,07-25-200-009,9872360,45685,"$137,055.00",$164.47,2020,PARK CITY,536 OLD SKOKIE HWY,,IL,60085,,OLD SKOKIE,536,,HWY
-87.89076907,42.35139589,2020,2019,07-25-200-009,9872360,45685,"$137,055.00",$164.47,2020,PARK CITY,536 OLD SKOKIE HWY,,IL,60085,,OLD SKOKIE,536,,HWY
-87.9003501,42.33908892,2020,2019,07-36-103-003,9872350,70369,"$211,107.00",$253.33,2020,WAUKEGAN,699 LAKEHURST RD,,IL,60085,,LAKEHURST,699,,RD
-87.88631989,42.34952331,2020,2019,07-25-201-006,9872340,239691,"$719,073.00",$862.89,2020,PARK CITY,3410 KEHM BLVD,,IL,60085,,KEHM,3410,,BLVD
-87.88631989,42.34952331,2020,2019,07-25-201-006,9872340,239691,"$719,073.00",$862.89,2020,PARK CITY,3410 KEHM BLVD,,IL,60085,,KEHM,3410,,BLVD
-87.88671141,42.3495329,2020,2019,07-25-201-005,9872340,0,$0.00,$0.00,2020,PARK CITY,3420 KEHM BLVD,,IL,60085,,KEHM,3420,,BLVD
-87.8993608,42.34653906,2020,2019,07-25-300-007,9872300,142944,"$428,832.00",$514.60,2020,WAUKEGAN,4000 S NORTH POINT BLVD,,IL,60085,S,NORTH POINT,4000,,BLVD
-87.8993608,42.34653906,2020,2019,07-25-300-007,9872300,142944,"$428,832.00",$514.60,2020,WAUKEGAN,4000 S NORTH POINT BLVD,,IL,60085,S,NORTH POINT,4000,,BLVD
-87.89936634,42.34619658,2020,2019,07-25-309-007,9872300,76986,"$230,958.00",$277.15,2020,WAUKEGAN,4000 S NORTH POINT BLVD,,IL,60085,S,NORTH POINT,4000,,BLVD
-87.89201667,42.35736789,2020,2019,07-24-400-019,9871990,176394,"$529,182.00",$635.02,2020,PARK CITY,115 OLD SKOKIE HWY,,IL,60085,,OLD SKOKIE,115,,HWY
-87.89201667,42.35736789,2020,2019,07-24-400-019,9871990,176394,"$529,182.00",$635.02,2020,PARK CITY,115 OLD SKOKIE HWY,,IL,60085,,OLD SKOKIE,115,,HWY
-87.89201667,42.35736789,2020,2019,07-24-400-019,9871990,176394,"$529,182.00",$635.02,2020,PARK CITY,115 OLD SKOKIE HWY,,IL,60085,,OLD SKOKIE,115,,HWY
-87.89107096,42.35880962,2020,2019,07-24-400-040,9871990,147736,"$443,208.00",$531.85,2020,PARK CITY,3625 W WASHINGTON ST,,IL,60085,W,WASHINGTON,3625,,ST
-87.89271423,42.35858305,2020,2019,07-24-400-017,9871990,264364,"$793,092.00",$951.71,2020,PARK CITY,OLD SKOKIE HWY,,IL,60085,,OLD SKOKIE,,,HWY
-87.89271423,42.35858305,2020,2019,07-24-400-017,9871990,264364,"$793,092.00",$951.71,2020,PARK CITY,OLD SKOKIE HWY,,IL,60085,,OLD SKOKIE,,,HWY
-87.89271423,42.35858305,2020,2019,07-24-400-017,9871990,264364,"$793,092.00",$951.71,2020,PARK CITY,OLD SKOKIE HWY,,IL,60085,,OLD SKOKIE,,,HWY
-87.89271423,42.35858305,2020,2019,07-24-400-017,9871990,264364,"$793,092.00",$951.71,2020,PARK CITY,OLD SKOKIE HWY,,IL,60085,,OLD SKOKIE,,,HWY
-87.89235869,42.35788311,2020,2019,07-24-400-018,9871990,54544,"$163,632.00",$196.36,2020,PARK CITY,OLD SKOKIE HWY,,IL,60085,,OLD SKOKIE,,,HWY
-87.88675149,42.36017696,2020,2019,07-24-400-077,9871260,185233,"$555,699.00",$666.84,2020,PARK CITY,3444 W WASHINGTON ST,,IL,60085,W,WASHINGTON,3444,,ST
-87.88675149,42.36017696,2020,2019,07-24-400-077,9871260,185233,"$555,699.00",$666.84,2020,PARK CITY,3444 W WASHINGTON ST,,IL,60085,W,WASHINGTON,3444,,ST
-87.88675149,42.36017696,2020,2019,07-24-400-077,9871260,185233,"$555,699.00",$666.84,2020,PARK CITY,3444 W WASHINGTON ST,,IL,60085,W,WASHINGTON,3444,,ST
-87.8909913,42.35211557,2020,2019,07-25-200-008,9871260,159095,"$477,285.00",$572.74,2020,PARK CITY,510 OLD SKOKIE HWY,,IL,60085,,OLD SKOKIE,510,,HWY
-87.89151944,42.3564833,2020,2019,07-24-400-023,9871260,92493,"$277,479.00",$332.97,2020,PARK CITY,205 OLD SKOKIE HWY,,IL,60085,,OLD SKOKIE,205,,HWY
-87.89335503,42.35681533,2020,2019,07-24-400-058,9871220,158129,"$474,387.00",$569.26,2020,PARK CITY,100 OLD SKOKIE HWY,,IL,60085,,OLD SKOKIE,100,,HWY
-87.89366495,42.35599914,2020,2019,07-25-200-037,9871220,362195,"$1,086,585.00","$1,303.90",2020,PARK CITY,200 OLD SKOKIE HWY,,IL,60085,,OLD SKOKIE,200,,HWY
-87.89366495,42.35599914,2020,2019,07-25-200-037,9871220,362195,"$1,086,585.00","$1,303.90",2020,PARK CITY,200 OLD SKOKIE HWY,,IL,60085,,OLD SKOKIE,200,,HWY
-87.89366495,42.35599914,2020,2019,07-25-200-037,9871220,362195,"$1,086,585.00","$1,303.90",2020,PARK CITY,200 OLD SKOKIE HWY,,IL,60085,,OLD SKOKIE,200,,HWY
-87.89366495,42.35599914,2020,2019,07-25-200-037,9871220,362195,"$1,086,585.00","$1,303.90",2020,PARK CITY,200 OLD SKOKIE HWY,,IL,60085,,OLD SKOKIE,200,,HWY
-87.89838898,42.34665353,2020,2019,07-25-300-010,9870120,207249,"$621,747.00",$746.10,2020,WAUKEGAN,3900 NORTH POINT BLVD,,IL,60085,,NORTH POINT,3900,,BLVD
-87.89724596,42.34625059,2020,2019,07-25-309-005,9870120,201428,"$604,284.00",$725.14,2020,WAUKEGAN,3880 S NORTH POINT BLVD,,IL,60085,S,NORTH POINT,3880,,BLVD
-87.8977274,42.34629199,2020,2019,07-25-309-004,9870120,119411,"$358,233.00",$429.88,2020,WAUKEGAN,3890 S NORTH POINT BLVD,,IL,60085,S,NORTH POINT,3890,,BLVD
-87.89838436,42.34628874,2020,2019,07-25-309-009,9870120,52655,"$157,965.00",$189.56,2020,WAUKEGAN,3900 NORTH POINT BLVD,,IL,60085,,NORTH POINT,3900,,BLVD
-87.8977453,42.3467073,2020,2019,07-25-300-004,9870120,53567,"$160,701.00",$192.84,2020,WAUKEGAN,3890 S NORTH POINT BLVD,,IL,60085,S,NORTH POINT,3890,,BLVD
-87.89725877,42.34674524,2020,2019,07-25-300-005,9870120,36713,"$110,139.00",$132.17,2020,WAUKEGAN,3880 S NORTH POINT BLVD,,IL,60085,S,NORTH POINT,3880,,BLVD
-87.89578322,42.34551913,2020,2019,07-25-309-002,9870100,441876,"$1,325,628.00","$1,590.75",2020,WAUKEGAN,780 S WAUKEGAN RD,,IL,60085,S,WAUKEGAN,780,,RD
-87.89578322,42.34551913,2020,2019,07-25-309-002,9870100,441876,"$1,325,628.00","$1,590.75",2020,WAUKEGAN,780 S WAUKEGAN RD,,IL,60085,S,WAUKEGAN,780,,RD
-87.9166892,42.33125043,2020,2019,07-35-301-014,9835310,160852,"$482,556.00",$579.07,2020,WAUKEGAN,1570 THORNEBERRY CT,,IL,60085,,THORNEBERRY,1570,,CT
-87.91687002,42.33236607,2020,2019,07-35-301-012,9835310,174825,"$524,475.00",$629.37,2020,WAUKEGAN,1550 THORNEBERRY CT,,IL,60085,,THORNEBERRY,1550,,CT
-87.91743017,42.3311894,2020,2019,07-35-301-011,9835310,176308,"$528,924.00",$634.71,2020,WAUKEGAN,1571 RUDD CT,,IL,60085,,RUDD,1571,,CT
-87.91504811,42.33098197,2020,2019,07-35-301-019,9835310,154873,"$464,619.00",$557.54,2020,WAUKEGAN,4610 CELANO DR,,IL,60085,,CELANO,4610,,DR
-87.91518947,42.3299879,2020,2019,07-35-301-029,9835310,63470,"$190,410.00",$228.49,2020,WAUKEGAN,1631 BAYBERRY CT,,IL,60085,,BAYBERRY,1631,,CT
-87.91532423,42.32942272,2020,2019,07-35-301-026,9835310,48389,"$145,167.00",$174.20,2020,WAUKEGAN,1621 BAYBERRY CT,,IL,60085,,BAYBERRY,1621,,CT
-87.91768678,42.3296012,2020,2019,07-35-301-021,9835310,51098,"$153,294.00",$183.95,2020,WAUKEGAN,4665 CELANO DR,,IL,60085,,CELANO,4665,,DR
-87.90433546,42.34785984,2020,2019,07-25-301-005,9825310,60963,"$182,889.00",$219.47,2020,PARK CITY,635 WILSON AVE,,IL,60085,,WILSON,635,,AVE
-87.90307349,42.35147258,2020,2019,07-25-102-006,9825310,58249,"$174,747.00",$209.70,2020,PARK CITY,539 THORNDALE AVE,,IL,60085,,THORNDALE,539,,AVE
-87.89818475,42.34960492,2020,2019,07-25-113-016,9825310,58153,"$174,459.00",$209.35,2020,PARK CITY,581 BRYN MAWR AVE,,IL,60085,,BRYN MAWR,581,,AVE
-87.89890495,42.35064275,2020,2019,07-25-112-009,9825310,54334,"$163,002.00",$195.60,2020,PARK CITY,548 BRYN MAWR AVE,,IL,60085,,BRYN MAWR,548,,AVE
-87.89757308,42.35609234,2020,2019,07-25-120-024,9825310,49721,"$149,163.00",$179.00,2020,PARK CITY,3854 SUTHERLAND DR,,IL,60085,,SUTHERLAND,3854,,DR
-87.89601548,42.35609623,2020,2019,07-25-120-030,9825310,41606,"$124,818.00",$149.78,2020,PARK CITY,3818 SUTHERLAND DR,,IL,60085,,SUTHERLAND,3818,,DR
-87.89903857,42.35291515,2020,2019,07-25-118-023,9825310,46552,"$139,656.00",$167.59,2020,PARK CITY,3907 DEVONSHIRE LN,,IL,60085,,DEVONSHIRE,3907,,LN
-87.89687915,42.35512409,2020,2019,07-25-115-028,9825310,44558,"$133,674.00",$160.41,2020,PARK CITY,3845 HARWICK LN,,IL,60085,,HARWICK,3845,,LN
-87.89887886,42.35335409,2020,2019,07-25-117-020,9825310,43429,"$130,287.00",$156.34,2020,PARK CITY,3900 DEVONSHIRE LN,,IL,60085,,DEVONSHIRE,3900,,LN
-87.89818314,42.35001659,2020,2019,07-25-113-014,9825310,50871,"$152,613.00",$183.14,2020,PARK CITY,573 BRYN MAWR AVE,,IL,60085,,BRYN MAWR,573,,AVE
-87.89673939,42.35434521,2020,2019,07-25-115-026,9825310,44987,"$134,961.00",$161.95,2020,PARK CITY,393 DORSET CT,,IL,60085,,DORSET,393,,CT
-87.90380487,42.35053723,2020,2019,07-25-108-011,9825310,60319,"$180,957.00",$217.15,2020,PARK CITY,560 THORNDALE AVE,,IL,60085,,THORNDALE,560,,AVE
-87.90502421,42.34793669,2020,2019,07-26-404-003,9825310,69109,"$207,327.00",$248.79,2020,PARK CITY,630 WILSON AVE,,IL,60085,,WILSON,630,,AVE
-87.89565974,42.35133826,2020,2019,07-25-107-007,9825310,85737,"$257,211.00",$308.65,2020,PARK CITY,538 FRONTAGE RD,,IL,60085,,FRONTAGE,538,,RD
-87.89768597,42.35327553,2020,2019,07-25-117-036,9825310,40447,"$121,341.00",$145.61,2020,PARK CITY,3860 DEVONSHIRE LN,,IL,60085,,DEVONSHIRE,3860,,LN
-87.89723125,42.35544466,2020,2019,07-25-121-014,9825310,57098,"$171,294.00",$205.55,2020,PARK CITY,3844 HARWICK LN,,IL,60085,,HARWICK,3844,,LN
-87.89890901,42.34961023,2020,2019,07-25-112-014,9825310,53615,"$160,845.00",$193.01,2020,PARK CITY,588 BRYN MAWR AVE,,IL,60085,,BRYN MAWR,588,,AVE
-87.8981443,42.35553184,2020,2019,07-25-121-002,9825310,49665,"$148,995.00",$178.79,2020,PARK CITY,3867 SUTHERLAND DR,,IL,60085,,SUTHERLAND,3867,,DR
-87.89791453,42.35448025,2020,2019,07-25-115-012,9825310,46559,"$139,677.00",$167.61,2020,PARK CITY,3882 CAMBRIDGE DR,,IL,60085,,CAMBRIDGE,3882,,DR
-87.89584999,42.35551898,2020,2019,07-25-116-006,9825310,46549,"$139,647.00",$167.58,2020,PARK CITY,339 DEVONSHIRE LN,,IL,60085,,DEVONSHIRE,339,,LN
-87.89826278,42.35486517,2020,2019,07-25-115-008,9825310,45898,"$137,694.00",$165.23,2020,PARK CITY,367 BEDFORD CT,,IL,60085,,BEDFORD,367,,CT
-87.89654478,42.35611023,2020,2019,07-25-120-028,9825310,45665,"$136,995.00",$164.39,2020,PARK CITY,3830 SUTHERLAND DR,,IL,60085,,SUTHERLAND,3830,,DR
-87.89934666,42.35353997,2020,2019,07-25-117-018,9825310,45295,"$135,885.00",$163.06,2020,PARK CITY,3924 DEVONSHIRE LN,,IL,60085,,DEVONSHIRE,3924,,LN
-87.89878484,42.35384456,2020,2019,07-25-117-022,9825310,45073,"$135,219.00",$162.26,2020,PARK CITY,426 SUSSEX CT,,IL,60085,,SUSSEX,426,,CT
-87.89952419,42.35322095,2020,2019,07-25-118-019,9825310,45030,"$135,090.00",$162.11,2020,PARK CITY,3919 DEVONSHIRE LN,,IL,60085,,DEVONSHIRE,3919,,LN
-87.89608127,42.35370602,2020,2019,07-25-117-006,9825310,44175,"$132,525.00",$159.03,2020,PARK CITY,3829 CAMBRIDGE DR,,IL,60085,,CAMBRIDGE,3829,,DR
-87.89630735,42.35478621,2020,2019,07-25-115-032,9825310,43779,"$131,337.00",$157.60,2020,PARK CITY,370 DEVONSHIRE LN,,IL,60085,,DEVONSHIRE,370,,LN
-87.89829327,42.35366849,2020,2019,07-25-117-024,9825310,43047,"$129,141.00",$154.97,2020,PARK CITY,427 SUSSEX CT,,IL,60085,,SUSSEX,427,,CT
-87.89770856,42.35498603,2020,2019,07-25-115-016,9825310,41648,"$124,944.00",$149.93,2020,PARK CITY,360 DORSET CT,,IL,60085,,DORSET,360,,CT
-87.896239,42.35443908,2020,2019,07-25-115-034,9825310,40959,"$122,877.00",$147.45,2020,PARK CITY,386 DEVONSHIRE LN,,IL,60085,,DEVONSHIRE,386,,LN
